Case,Activity,Timestamp,Complete Timestamp,Resource
387.0,Approval Decision,2025-01-06 21:03:39,2025-01-06 21:36:55,Manager 1
387.0,Loan Agreement Preparation,2025-01-06 21:42:30,2025-01-06 22:33:33,Legal Advisor 1
387.0,Loan Disbursement,2025-01-06 22:36:30,2025-01-06 22:54:51,Bank Teller 1
387.0,Case Closure,2025-01-06 23:02:22,2025-01-06 23:13:17,Loan Officer 1
,Application Receipt,2025-01-06 17:19:22,2025-01-06 17:29:03,Loan Officer 1
388.0,Document Verification,2025-01-06 17:37:51,2025-01-06 18:17:21,Clerk 1
388.0,Credit Check,2025-01-06 18:23:32,2025-01-06 18:58:27,Credit Analyst 1
388.0,Risk Assessment,2025-01-06 19:06:17,2025-01-06 20:06:12,Risk Analyst 1
388.0,Approval Decision,2025-01-06 20:10:44,2025-01-06 20:33:53,Manager 1
388.0,Loan Agreement Preparation,2025-01-06 20:34:55,2025-01-06 21:25:41,Legal Advisor 1
,Loan Disbursement,2025-01-06 21:31:38,2025-01-06 21:59:41,Bank Teller 1
388.0,Case Closure,2025-01-06 22:01:37,2025-01-06 22:13:48,Loan Officer 1
389.0,Application Receipt,2025-01-06 17:42:07,2025-01-06 17:56:25,Loan Officer 1
389.0,Document Verification,2025-01-06 17:58:51,2025-01-06 18:20:17,Clerk 1
389.0,Credit Check,2025-01-06 18:28:16,2025-01-06 19:27:53,Credit Analyst 1
389.0,Risk Assessment,2025-01-06 19:32:15,2025-01-06 20:15:27,Risk Analyst 1
389.0,Collateral Evaluation,2025-01-06 20:25:03,2025-01-06 21:55:32,Appraiser 1
389.0,Approval Decision,2025-01-06 22:04:23,2025-01-06 22:24:12,Manager 1
389.0,Loan Agreement Preparation,2025-01-06 22:31:57,2025-01-06 23:22:07,Legal Advisor 1
389.0,Loan Disbursement,2025-01-06 23:25:33,2025-01-06 23:48:59,Bank Teller 1
389.0,Case Closure,2025-01-06 23:52:40,2025-01-07 00:06:39,Loan Officer 1
390.0,Application Receipt,2025-01-06 17:53:16,2025-01-06 18:08:32,Loan Officer 1
390.0,Document Verification,2025-01-06 18:17:07,2025-01-06 18:42:28,Clerk 1
390.0,Credit Check,2025-01-06 18:44:28,2025-01-06 19:38:11,Credit Analyst 1
390.0,Risk Assessment,2025-01-06 19:47:16,2025-01-06 20:29:17,Risk Analyst 1
390.0,Approval Decision,2025-01-06 20:35:58,2025-01-06 20:55:36,Manager 1
390.0,Rejection Notification,2025-01-06 21:02:33,2025-01-06 21:16:35,Clerk 1
390.0,Case Closure,2025-01-06 21:19:54,2025-01-06 21:29:26,Loan Officer 1
391.0,Application Receipt,2025-01-06 18:22:31,2025-01-06 18:39:50,Loan Officer 1
391.0,Document Verification,2025-01-06 18:47:43,2025-01-06 19:25:13,Clerk 1
391.0,Credit Check,2025-01-06 19:25:38,2025-01-06 20:15:50,Credit Analyst 1
391.0,Risk Assessment,2025-01-06 20:18:04,2025-01-06 20:58:55,Risk Analyst 1
391.0,Approval Decision,2025-01-06 21:01:13,2025-01-06 21:23:04,Manager 1
391.0,Loan Agreement Preparation,2025-01-06 21:30:24,2025-01-06 22:10:13,Legal Advisor 1
391.0,Loan Disbursement,2025-01-06 22:19:44,2025-01-06 22:35:43,Bank Teller 1
391.0,Case Closure,2025-01-06 22:37:46,2025-01-06 22:52:04,Loan Officer 1
392.0,Application Receipt,2025-01-06 18:52:19,2025-01-06 19:09:16,Loan Officer 1
392.0,Document Verification,2025-01-06 19:12:10,2025-01-06 19:42:55,Clerk 1
392.0,Credit Check,2025-01-06 19:44:51,2025-01-06 20:17:18,Credit Analyst 1
392.0,Risk Assessment,2025-01-06 20:17:45,2025-01-06 20:49:01,Risk Analyst 1
392.0,Approval Decision,2025-01-06 20:49:19,2025-01-06 21:15:30,Manager 1
392.0,Loan Agreement Preparation,2025-01-06 21:24:22,2025-01-06 22:15:13,Legal Advisor 1
392.0,Loan Disbursement,2025-01-06 22:22:24,2025-01-06 22:39:00,Bank Teller 1
392.0,Case Closure,2025-01-06 22:40:47,2025-01-06 22:54:01,Loan Officer 1
393.0,Application Receipt,2025-01-06 19:19:11,2025-01-06 19:32:27,Loan Officer 1
,Document Verification,2025-01-06 19:40:20,2025-01-06 20:03:19,Clerk 1
393.0,Credit Check,2025-01-06 20:04:26,2025-01-06 21:03:51,Credit Analyst 1
393.0,Risk Assessment,2025-01-06 21:06:15,2025-01-06 21:42:55,Risk Analyst 1
393.0,Approval Decision,2025-01-06 21:51:01,2025-01-06 22:08:26,Manager 1
393.0,Loan Agreement Preparation,2025-01-06 22:18:12,2025-01-06 22:43:02,Legal Advisor 1
393.0,Loan Disbursement,2025-01-06 22:53:01,2025-01-06 23:20:34,Bank Teller 1
393.0,Case Closure,2025-01-06 23:21:13,2025-01-06 23:27:03,Loan Officer 1
394.0,Application Receipt,2025-01-06 19:47:40,2025-01-06 19:59:52,Loan Officer 1
394.0,Document Verification,2025-01-06 20:05:52,2025-01-06 20:41:14,Clerk 1
394.0,Credit Check,2025-01-06 20:51:00,2025-01-06 21:41:07,Credit Analyst 1
394.0,Risk Assessment,2025-01-06 21:47:17,2025-01-06 22:30:21,Risk Analyst 1
394.0,Approval Decision,2025-01-06 22:32:15,2025-01-06 22:46:55,Manager 1
394.0,Loan Agreement Preparation,2025-01-06 22:50:12,2025-01-06 23:31:18,Legal Advisor 1
394.0,Loan Disbursement,2025-01-06 23:31:49,2025-01-06 23:54:42,Bank Teller 1
394.0,Case Closure,2025-01-07 00:03:13,2025-01-07 00:08:13,Loan Officer 1
395.0,Application Receipt,2025-01-06 20:15:23,2025-01-06 20:24:34,Loan Officer 1
395.0,Document Verification,2025-01-06 20:25:13,2025-01-06 20:57:23,Clerk 1
395.0,Credit Check,2025-01-06 21:02:28,2025-01-06 21:52:37,Credit Analyst 1
395.0,Risk Assessment,2025-01-06 21:57:42,2025-01-06 22:23:19,Risk Analyst 1
395.0,Collateral Evaluation,2025-01-06 22:28:18,2025-01-06 23:41:07,Appraiser 1
395.0,Approval Decision,2025-01-06 23:44:51,2025-01-07 00:11:02,Manager 1
395.0,Loan Agreement Preparation,2025-01-07 00:17:58,2025-01-07 01:00:28,Legal Advisor 1
395.0,Loan Disbursement,2025-01-07 01:03:09,2025-01-07 01:17:27,Bank Teller 1
395.0,Case Closure,2025-01-07 01:21:27,2025-01-07 01:34:57,Loan Officer 1
396.0,Application Receipt,2025-01-06 20:29:46,2025-01-06 20:42:15,Loan Officer 1
396.0,Document Verification,2025-01-06 20:46:12,2025-01-06 21:10:26,Clerk 1
396.0,Credit Check,2025-01-06 21:16:09,2025-01-06 22:29:45,Credit Analyst 1
396.0,Risk Assessment,2025-01-06 22:39:06,2025-01-06 23:10:13,Risk Analyst 1
396.0,Collateral Evaluation,2025-01-06 23:11:33,2025-01-07 00:59:32,Appraiser 1
396.0,Approval Decision,2025-01-07 01:00:23,2025-01-07 01:20:08,Manager 1
396.0,Rejection Notification,2025-01-07 01:25:58,2025-01-07 01:36:56,Clerk 1
396.0,Case Closure,2025-01-07 01:41:35,2025-01-07 01:49:17,Loan Officer 1
397.0,Application Receipt,2025-01-06 20:47:57,2025-01-06 21:00:02,Loan Officer 1
397.0,Document Verification,2025-01-06 21:03:52,2025-01-06 21:36:22,Clerk 1
397.0,Credit Check,2025-01-06 21:42:49,2025-01-06 22:40:44,Credit Analyst 1
397.0,Risk Assessment,2025-01-06 22:44:19,2025-01-06 23:41:02,Risk Analyst 1
397.0,Approval Decision,2025-01-06 23:46:09,2025-01-07 00:16:52,Manager 1
397.0,Loan Agreement Preparation,2025-01-07 00:23:18,2025-01-07 01:13:25,Legal Advisor 1
397.0,Loan Disbursement,2025-01-07 01:14:24,2025-01-07 01:23:16,Bank Teller 1
397.0,Case Closure,2025-01-07 01:23:58,2025-01-07 01:35:55,Loan Officer 1
,Application Receipt,2025-01-06 21:04:32,2025-01-06 21:20:10,Loan Officer 1
398.0,Document Verification,2025-01-06 21:27:00,2025-01-06 21:55:05,Clerk 1
398.0,Credit Check,2025-01-06 22:05:04,2025-01-06 23:13:37,Credit Analyst 1
398.0,Risk Assessment,2025-01-06 23:23:36,2025-01-07 00:03:51,Risk Analyst 1
,Approval Decision,2025-01-07 00:12:58,2025-01-07 00:28:07,Manager 1
398.0,Rejection Notification,2025-01-07 00:28:12,2025-01-07 00:36:30,Clerk 1
398.0,Case Closure,2025-01-07 00:44:20,2025-01-07 00:59:39,Loan Officer 1
399.0,Application Receipt,2025-01-06 21:22:39,2025-01-06 21:32:55,Loan Officer 1
399.0,Document Verification,2025-01-06 21:40:32,2025-01-06 22:12:13,Clerk 1
399.0,Credit Check,2025-01-06 22:13:42,2025-01-06 22:56:49,Credit Analyst 1
399.0,Risk Assessment,2025-01-06 23:04:19,2025-01-06 23:48:37,Risk Analyst 1
399.0,Approval Decision,2025-01-06 23:53:22,2025-01-07 00:07:53,Manager 1
,Loan Agreement Preparation,2025-01-07 00:15:27,2025-01-07 00:58:43,Legal Advisor 1
399.0,Loan Disbursement,2025-01-07 01:05:56,2025-01-07 01:17:20,Bank Teller 1
399.0,Case Closure,2025-01-07 01:20:28,2025-01-07 01:31:45,Loan Officer 1
400.0,Application Receipt,2025-01-06 21:48:03,2025-01-06 21:58:11,Loan Officer 1
400.0,Document Verification,2025-01-06 22:01:56,2025-01-06 22:35:06,Clerk 1
400.0,Credit Check,2025-01-06 22:40:52,2025-01-06 23:50:46,Credit Analyst 1
400.0,Risk Assessment,2025-01-06 23:50:52,2025-01-07 00:48:10,Risk Analyst 1
400.0,Approval Decision,2025-01-07 00:56:16,2025-01-07 01:24:02,Manager 1
400.0,Loan Agreement Preparation,2025-01-07 01:28:13,2025-01-07 02:05:21,Legal Advisor 1
,Loan Disbursement,2025-01-07 02:12:13,2025-01-07 02:25:05,Bank Teller 1
400.0,Case Closure,2025-01-07 02:30:28,2025-01-07 02:43:26,Loan Officer 1
401.0,Application Receipt,2025-01-06 21:58:31,2025-01-06 22:19:08,Loan Officer 1
401.0,Document Verification,2025-01-06 22:22:26,2025-01-06 23:08:41,Clerk 1
401.0,Credit Check,2025-01-06 23:14:59,2025-01-06 23:51:53,Credit Analyst 1
401.0,Risk Assessment,2025-01-07 00:00:33,2025-01-07 00:32:18,Risk Analyst 1
,Approval Decision,2025-01-07 00:42:06,2025-01-07 01:08:48,Manager 1
401.0,Rejection Notification,2025-01-07 01:14:09,2025-01-07 01:27:01,Clerk 1
401.0,Case Closure,2025-01-07 01:28:54,2025-01-07 01:41:55,Loan Officer 1
402.0,Application Receipt,2025-01-06 22:26:24,2025-01-06 22:44:41,Loan Officer 1
402.0,Document Verification,2025-01-06 22:50:13,2025-01-06 23:32:12,Clerk 1
402.0,Credit Check,2025-01-06 23:37:05,2025-01-07 00:30:45,Credit Analyst 1
402.0,Risk Assessment,2025-01-07 00:32:37,2025-01-07 01:35:53,Risk Analyst 1
402.0,Collateral Evaluation,2025-01-07 01:38:43,2025-01-07 03:30:26,Appraiser 1
,Approval Decision,2025-01-07 03:32:46,2025-01-07 03:56:32,Manager 1
402.0,Loan Agreement Preparation,2025-01-07 03:57:07,2025-01-07 04:38:54,Legal Advisor 1
402.0,Loan Disbursement,2025-01-07 04:44:05,2025-01-07 05:08:46,Bank Teller 1
402.0,Case Closure,2025-01-07 05:12:52,2025-01-07 05:28:07,Loan Officer 1
403.0,Application Receipt,2025-01-06 22:38:37,2025-01-06 23:02:40,Loan Officer 1
403.0,Document Verification,2025-01-06 23:11:20,2025-01-06 23:49:40,Clerk 1
403.0,Credit Check,2025-01-06 23:50:58,2025-01-07 00:44:29,Credit Analyst 1
403.0,Risk Assessment,2025-01-07 00:51:35,2025-01-07 01:41:49,Risk Analyst 1
403.0,Approval Decision,2025-01-07 01:46:33,2025-01-07 02:00:16,Manager 1
403.0,Loan Agreement Preparation,2025-01-07 02:06:09,2025-01-07 02:36:48,Legal Advisor 1
403.0,Loan Disbursement,2025-01-07 02:41:49,2025-01-07 03:00:13,Bank Teller 1
403.0,Case Closure,2025-01-07 03:00:18,2025-01-07 03:08:05,Loan Officer 1
404.0,Application Receipt,2025-01-06 22:49:54,2025-01-06 22:56:14,Loan Officer 1
404.0,Document Verification,2025-01-06 23:05:02,2025-01-06 23:32:11,Clerk 1
404.0,Credit Check,2025-01-06 23:36:47,2025-01-07 00:09:22,Credit Analyst 1
404.0,Risk Assessment,2025-01-07 00:12:15,2025-01-07 00:44:43,Risk Analyst 1
404.0,Approval Decision,2025-01-07 00:53:32,2025-01-07 01:09:34,Manager 1
404.0,Rejection Notification,2025-01-07 01:16:41,2025-01-07 01:27:57,Clerk 1
404.0,Case Closure,2025-01-07 01:30:55,2025-01-07 01:36:46,Loan Officer 1
405.0,Application Receipt,2025-01-06 23:04:53,2025-01-06 23:15:08,Loan Officer 1
405.0,Document Verification,2025-01-06 23:19:43,2025-01-06 23:54:01,Clerk 1
405.0,Credit Check,2025-01-06 23:59:43,2025-01-07 00:45:39,Credit Analyst 1
405.0,Risk Assessment,2025-01-07 00:49:35,2025-01-07 01:36:34,Risk Analyst 1
,Approval Decision,2025-01-07 01:45:16,2025-01-07 02:08:47,Manager 1
405.0,Rejection Notification,2025-01-07 02:11:31,2025-01-07 02:19:47,Clerk 1
405.0,Case Closure,2025-01-07 02:28:57,2025-01-07 02:37:09,Loan Officer 1
406.0,Application Receipt,2025-01-06 23:29:20,2025-01-06 23:49:24,Loan Officer 1
406.0,Document Verification,2025-01-06 23:59:21,2025-01-07 00:28:52,Clerk 1
406.0,Credit Check,2025-01-07 00:29:38,2025-01-07 01:35:47,Credit Analyst 1
406.0,Risk Assessment,2025-01-07 01:39:03,2025-01-07 02:29:31,Risk Analyst 1
406.0,Collateral Evaluation,2025-01-07 02:34:02,2025-01-07 04:03:37,Appraiser 1
406.0,Approval Decision,2025-01-07 04:08:15,2025-01-07 04:40:22,Manager 1
406.0,Loan Agreement Preparation,2025-01-07 04:41:06,2025-01-07 05:20:25,Legal Advisor 1
406.0,Loan Disbursement,2025-01-07 05:24:13,2025-01-07 05:36:24,Bank Teller 1
406.0,Case Closure,2025-01-07 05:43:52,2025-01-07 05:55:43,Loan Officer 1
407.0,Application Receipt,2025-01-06 23:41:38,2025-01-06 23:53:28,Loan Officer 1
407.0,Document Verification,2025-01-07 00:00:57,2025-01-07 00:27:57,Clerk 1
407.0,Credit Check,2025-01-07 00:33:26,2025-01-07 01:23:52,Credit Analyst 1
407.0,Risk Assessment,2025-01-07 01:26:18,2025-01-07 02:11:31,Risk Analyst 1
407.0,Approval Decision,2025-01-07 02:19:44,2025-01-07 02:43:42,Manager 1
,Loan Agreement Preparation,2025-01-07 02:52:07,2025-01-07 03:38:02,Legal Advisor 1
,Loan Disbursement,2025-01-07 03:39:02,2025-01-07 03:59:53,Bank Teller 1
407.0,Case Closure,2025-01-07 04:02:49,2025-01-07 04:09:54,Loan Officer 1
408.0,Application Receipt,2025-01-07 00:06:54,2025-01-07 00:21:02,Loan Officer 1
408.0,Document Verification,2025-01-07 00:24:37,2025-01-07 00:55:04,Clerk 1
408.0,Credit Check,2025-01-07 01:01:49,2025-01-07 01:54:55,Credit Analyst 1
408.0,Risk Assessment,2025-01-07 01:57:05,2025-01-07 02:30:50,Risk Analyst 1
408.0,Approval Decision,2025-01-07 02:38:57,2025-01-07 02:53:10,Manager 1
408.0,Loan Agreement Preparation,2025-01-07 02:59:34,2025-01-07 03:40:06,Legal Advisor 1
408.0,Loan Disbursement,2025-01-07 03:44:00,2025-01-07 03:53:35,Bank Teller 1
,Case Closure,2025-01-07 03:56:40,2025-01-07 04:06:56,Loan Officer 1
409.0,Application Receipt,2025-01-07 00:32:14,2025-01-07 00:47:22,Loan Officer 1
409.0,Document Verification,2025-01-07 00:49:45,2025-01-07 01:26:47,Clerk 1
409.0,Credit Check,2025-01-07 01:36:40,2025-01-07 02:33:30,Credit Analyst 1
409.0,Risk Assessment,2025-01-07 02:36:52,2025-01-07 03:22:09,Risk Analyst 1
409.0,Approval Decision,2025-01-07 03:24:21,2025-01-07 03:57:42,Manager 1
409.0,Loan Agreement Preparation,2025-01-07 04:06:31,2025-01-07 04:57:00,Legal Advisor 1
409.0,Loan Disbursement,2025-01-07 04:58:40,2025-01-07 05:09:40,Bank Teller 1
409.0,Case Closure,2025-01-07 05:11:20,2025-01-07 05:20:06,Loan Officer 1
,Application Receipt,2025-01-07 00:53:29,2025-01-07 01:09:27,Loan Officer 1
410.0,Document Verification,2025-01-07 01:14:52,2025-01-07 01:48:38,Clerk 1
410.0,Credit Check,2025-01-07 01:50:46,2025-01-07 02:38:29,Credit Analyst 1
,Risk Assessment,2025-01-07 02:42:03,2025-01-07 03:26:44,Risk Analyst 1
410.0,Collateral Evaluation,2025-01-07 03:29:54,2025-01-07 05:17:53,Appraiser 1
410.0,Approval Decision,2025-01-07 05:21:47,2025-01-07 05:44:38,Manager 1
410.0,Loan Agreement Preparation,2025-01-07 05:52:47,2025-01-07 06:38:44,Legal Advisor 1
,Loan Disbursement,2025-01-07 06:45:14,2025-01-07 07:03:58,Bank Teller 1
410.0,Case Closure,2025-01-07 07:06:09,2025-01-07 07:16:58,Loan Officer 1
411.0,Application Receipt,2025-01-07 01:15:28,2025-01-07 01:20:28,Loan Officer 1
411.0,Document Verification,2025-01-07 01:28:58,2025-01-07 01:53:28,Clerk 1
411.0,Credit Check,2025-01-07 01:55:10,2025-01-07 03:00:53,Credit Analyst 1
411.0,Risk Assessment,2025-01-07 03:10:42,2025-01-07 03:47:15,Risk Analyst 1
411.0,Approval Decision,2025-01-07 03:54:13,2025-01-07 04:12:11,Manager 1
411.0,Loan Agreement Preparation,2025-01-07 04:19:07,2025-01-07 04:40:02,Legal Advisor 1
411.0,Loan Disbursement,2025-01-07 04:43:21,2025-01-07 04:56:30,Bank Teller 1
411.0,Case Closure,2025-01-07 04:59:41,2025-01-07 05:05:00,Loan Officer 1
412.0,Application Receipt,2025-01-07 01:35:06,2025-01-07 01:46:43,Loan Officer 1
412.0,Document Verification,2025-01-07 01:53:08,2025-01-07 02:19:08,Clerk 1
412.0,Credit Check,2025-01-07 02:21:27,2025-01-07 02:40:54,Credit Analyst 1
412.0,Risk Assessment,2025-01-07 02:43:14,2025-01-07 03:07:39,Risk Analyst 1
412.0,Approval Decision,2025-01-07 03:13:48,2025-01-07 03:42:55,Manager 1
,Loan Agreement Preparation,2025-01-07 03:50:18,2025-01-07 04:30:06,Legal Advisor 1
412.0,Loan Disbursement,2025-01-07 04:37:41,2025-01-07 04:56:24,Bank Teller 1
412.0,Case Closure,2025-01-07 05:00:08,2025-01-07 05:09:25,Loan Officer 1
413.0,Application Receipt,2025-01-07 01:48:08,2025-01-07 02:07:55,Loan Officer 1
413.0,Document Verification,2025-01-07 02:17:23,2025-01-07 02:42:23,Clerk 1
413.0,Credit Check,2025-01-07 02:49:46,2025-01-07 03:35:11,Credit Analyst 1
413.0,Risk Assessment,2025-01-07 03:41:37,2025-01-07 04:28:43,Risk Analyst 1
413.0,Collateral Evaluation,2025-01-07 04:36:19,2025-01-07 05:11:41,Appraiser 1
413.0,Approval Decision,2025-01-07 05:18:10,2025-01-07 05:41:00,Manager 1
413.0,Loan Agreement Preparation,2025-01-07 05:43:53,2025-01-07 06:48:03,Legal Advisor 1
,Loan Disbursement,2025-01-07 06:51:21,2025-01-07 07:12:48,Bank Teller 1
,Case Closure,2025-01-07 07:15:13,2025-01-07 07:20:13,Loan Officer 1
414.0,Application Receipt,2025-01-07 02:03:06,2025-01-07 02:15:58,Loan Officer 1
414.0,Document Verification,2025-01-07 02:22:03,2025-01-07 02:46:52,Clerk 1
414.0,Credit Check,2025-01-07 02:51:18,2025-01-07 03:48:27,Credit Analyst 1
414.0,Risk Assessment,2025-01-07 03:48:31,2025-01-07 04:31:07,Risk Analyst 1
414.0,Approval Decision,2025-01-07 04:33:03,2025-01-07 04:56:23,Manager 1
414.0,Rejection Notification,2025-01-07 05:02:43,2025-01-07 05:14:00,Clerk 1
414.0,Case Closure,2025-01-07 05:14:55,2025-01-07 05:26:30,Loan Officer 1
415.0,Application Receipt,2025-01-07 02:29:44,2025-01-07 02:50:24,Loan Officer 1
,Document Verification,2025-01-07 02:53:31,2025-01-07 03:29:34,Clerk 1
415.0,Credit Check,2025-01-07 03:36:47,2025-01-07 04:27:02,Credit Analyst 1
415.0,Risk Assessment,2025-01-07 04:29:31,2025-01-07 05:15:45,Risk Analyst 1
415.0,Approval Decision,2025-01-07 05:18:36,2025-01-07 05:35:31,Manager 1
415.0,Loan Agreement Preparation,2025-01-07 05:38:14,2025-01-07 06:27:46,Legal Advisor 1
415.0,Loan Disbursement,2025-01-07 06:35:35,2025-01-07 07:07:20,Bank Teller 1
415.0,Case Closure,2025-01-07 07:11:19,2025-01-07 07:25:12,Loan Officer 1
,Application Receipt,2025-01-07 02:48:33,2025-01-07 03:04:02,Loan Officer 1
,Document Verification,2025-01-07 03:11:58,2025-01-07 03:27:12,Clerk 1
416.0,Credit Check,2025-01-07 03:27:24,2025-01-07 04:00:05,Credit Analyst 1
416.0,Risk Assessment,2025-01-07 04:07:41,2025-01-07 05:00:59,Risk Analyst 1
416.0,Approval Decision,2025-01-07 05:10:12,2025-01-07 05:32:20,Manager 1
416.0,Rejection Notification,2025-01-07 05:39:36,2025-01-07 05:48:38,Clerk 1
,Case Closure,2025-01-07 05:51:12,2025-01-07 05:58:00,Loan Officer 1
417.0,Application Receipt,2025-01-07 03:10:40,2025-01-07 03:26:40,Loan Officer 1
417.0,Document Verification,2025-01-07 03:31:22,2025-01-07 04:04:17,Clerk 1
417.0,Credit Check,2025-01-07 04:04:25,2025-01-07 05:00:51,Credit Analyst 1
417.0,Risk Assessment,2025-01-07 05:05:51,2025-01-07 05:44:03,Risk Analyst 1
417.0,Collateral Evaluation,2025-01-07 05:53:19,2025-01-07 07:00:20,Appraiser 1
417.0,Approval Decision,2025-01-07 07:09:44,2025-01-07 07:40:26,Manager 1
417.0,Loan Agreement Preparation,2025-01-07 07:45:20,2025-01-07 08:28:33,Legal Advisor 1
417.0,Loan Disbursement,2025-01-07 08:34:58,2025-01-07 08:50:36,Bank Teller 1
417.0,Case Closure,2025-01-07 08:50:59,2025-01-07 08:59:22,Loan Officer 1
418.0,Application Receipt,2025-01-07 03:28:22,2025-01-07 03:40:33,Loan Officer 1
418.0,Document Verification,2025-01-07 03:49:40,2025-01-07 04:22:04,Clerk 1
,Credit Check,2025-01-07 04:29:17,2025-01-07 05:05:25,Credit Analyst 1
418.0,Risk Assessment,2025-01-07 05:12:18,2025-01-07 05:51:36,Risk Analyst 1
,Approval Decision,2025-01-07 05:58:34,2025-01-07 06:15:34,Manager 1
418.0,Loan Agreement Preparation,2025-01-07 06:22:56,2025-01-07 06:49:22,Legal Advisor 1
418.0,Loan Disbursement,2025-01-07 06:51:47,2025-01-07 07:20:44,Bank Teller 1
418.0,Case Closure,2025-01-07 07:27:03,2025-01-07 07:38:13,Loan Officer 1
419.0,Application Receipt,2025-01-07 03:52:19,2025-01-07 04:01:30,Loan Officer 1
419.0,Document Verification,2025-01-07 04:04:03,2025-01-07 04:37:23,Clerk 1
419.0,Credit Check,2025-01-07 04:43:25,2025-01-07 05:55:24,Credit Analyst 1
419.0,Risk Assessment,2025-01-07 05:55:31,2025-01-07 06:29:48,Risk Analyst 1
419.0,Approval Decision,2025-01-07 06:37:30,2025-01-07 06:54:16,Manager 1
419.0,Loan Agreement Preparation,2025-01-07 06:58:14,2025-01-07 07:25:40,Legal Advisor 1
419.0,Loan Disbursement,2025-01-07 07:31:32,2025-01-07 07:56:26,Bank Teller 1
419.0,Case Closure,2025-01-07 07:58:20,2025-01-07 08:06:13,Loan Officer 1
420.0,Application Receipt,2025-01-07 04:18:55,2025-01-07 04:39:39,Loan Officer 1
420.0,Document Verification,2025-01-07 04:43:29,2025-01-07 05:11:07,Clerk 1
420.0,Credit Check,2025-01-07 05:14:12,2025-01-07 05:43:21,Credit Analyst 1
420.0,Risk Assessment,2025-01-07 05:50:38,2025-01-07 06:41:25,Risk Analyst 1
420.0,Collateral Evaluation,2025-01-07 06:42:18,2025-01-07 07:49:35,Appraiser 1
420.0,Approval Decision,2025-01-07 07:53:02,2025-01-07 08:10:11,Manager 1
420.0,Loan Agreement Preparation,2025-01-07 08:11:37,2025-01-07 08:56:26,Legal Advisor 1
420.0,Loan Disbursement,2025-01-07 09:00:25,2025-01-07 09:08:53,Bank Teller 1
420.0,Case Closure,2025-01-07 09:11:58,2025-01-07 09:27:28,Loan Officer 1
421.0,Application Receipt,2025-01-07 04:30:19,2025-01-07 04:44:43,Loan Officer 1
421.0,Document Verification,2025-01-07 04:51:15,2025-01-07 05:20:44,Clerk 1
421.0,Credit Check,2025-01-07 05:24:29,2025-01-07 06:07:11,Credit Analyst 1
,Risk Assessment,2025-01-07 06:14:14,2025-01-07 06:56:16,Risk Analyst 1
421.0,Approval Decision,2025-01-07 07:05:45,2025-01-07 07:34:21,Manager 1
421.0,Loan Agreement Preparation,2025-01-07 07:38:51,2025-01-07 08:26:22,Legal Advisor 1
,Loan Disbursement,2025-01-07 08:26:58,2025-01-07 08:44:01,Bank Teller 1
421.0,Case Closure,2025-01-07 08:45:51,2025-01-07 08:55:59,Loan Officer 1
422.0,Application Receipt,2025-01-07 04:48:29,2025-01-07 05:00:24,Loan Officer 1
422.0,Document Verification,2025-01-07 05:09:05,2025-01-07 05:42:26,Clerk 1
,Credit Check,2025-01-07 05:46:12,2025-01-07 06:44:51,Credit Analyst 1
422.0,Risk Assessment,2025-01-07 06:47:37,2025-01-07 07:20:21,Risk Analyst 1
422.0,Approval Decision,2025-01-07 07:25:08,2025-01-07 07:56:48,Manager 1
422.0,Loan Agreement Preparation,2025-01-07 08:03:31,2025-01-07 08:51:23,Legal Advisor 1
422.0,Loan Disbursement,2025-01-07 08:58:54,2025-01-07 09:19:57,Bank Teller 1
422.0,Case Closure,2025-01-07 09:20:01,2025-01-07 09:25:01,Loan Officer 1
423.0,Application Receipt,2025-01-07 05:08:56,2025-01-07 05:18:04,Loan Officer 1
423.0,Document Verification,2025-01-07 05:27:56,2025-01-07 05:59:15,Clerk 1
423.0,Credit Check,2025-01-07 06:03:59,2025-01-07 06:26:14,Credit Analyst 1
423.0,Risk Assessment,2025-01-07 06:29:36,2025-01-07 07:00:54,Risk Analyst 1
423.0,Collateral Evaluation,2025-01-07 07:09:48,2025-01-07 08:48:04,Appraiser 1
423.0,Approval Decision,2025-01-07 08:58:03,2025-01-07 09:28:52,Manager 1
,Loan Agreement Preparation,2025-01-07 09:35:32,2025-01-07 09:58:48,Legal Advisor 1
423.0,Loan Disbursement,2025-01-07 10:02:35,2025-01-07 10:26:59,Bank Teller 1
423.0,Case Closure,2025-01-07 10:30:17,2025-01-07 10:41:16,Loan Officer 1
424.0,Application Receipt,2025-01-07 05:28:04,2025-01-07 05:44:44,Loan Officer 1
,Document Verification,2025-01-07 05:50:46,2025-01-07 06:17:56,Clerk 1
424.0,Credit Check,2025-01-07 06:26:37,2025-01-07 07:13:12,Credit Analyst 1
424.0,Risk Assessment,2025-01-07 07:21:21,2025-01-07 08:16:35,Risk Analyst 1
424.0,Approval Decision,2025-01-07 08:20:16,2025-01-07 08:38:47,Manager 1
424.0,Rejection Notification,2025-01-07 08:43:32,2025-01-07 08:50:34,Clerk 1
424.0,Case Closure,2025-01-07 08:54:42,2025-01-07 09:08:02,Loan Officer 1
,Application Receipt,2025-01-07 05:54:20,2025-01-07 06:20:09,Loan Officer 1
425.0,Document Verification,2025-01-07 06:20:37,2025-01-07 06:53:07,Clerk 1
425.0,Credit Check,2025-01-07 06:57:34,2025-01-07 07:37:36,Credit Analyst 1
